epoch,sample_q_score
1,-0.526441781300165
2,0.0
3,-92.63835942856592
4,0.0864106000197601
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,-19.753631722618525
11,1.5826306483760657
12,71.16889547063867
13,-9.323347586709842
14,-2.4037320344872906
15,0.0
16,215.80692469231414
17,-105.14443176526785
18,-42.93291729013246
19,-18.42112302819302
20,2.851322913506889
21,2.4478850943045636
22,3.8952677687588837
23,3.820081296766646
24,2.42722888791791
25,3.183095800015994
26,0.8250072076498243
27,3.1006579642225303
28,4.100644484746154
29,2.16633534090659
30,2.7014694451930104
31,4.204686855854096
32,4.451747384911107
33,3.015453702844624
34,3.5667160680644416
35,4.436110832890131
36,65.37566273442877
37,0.0
38,1.4736334641141025
39,-9.220467169018564
40,2.834010700024905
41,-3.207578535809565
42,61.77378282032478
43,990.6819238786112
44,99.8260202086527
45,67.61936188580142
46,180.16259703079575
47,3.1286116092815717
48,218.55248232924592
49,9.927815304823367
50,9.260094634609528
51,4.7513952908354415
52,752.7385212760473
53,93.92549218576913
54,26.314999191836787
55,413.8242279120147
56,174.13290662374393
57,24.939497485520395
58,8.375597040829131
59,-49.37089052974731
60,-67.07486429242863
61,1.3538237558034785
62,12.594357855788985
63,-11.288714784496113
64,-0.4043602681427044
65,-93.74205449342175
66,0.8204717338017837
67,-46.86200577720215
68,0.9982628575675103
69,5.725024221078835
70,5.573963168269544
71,0.7015329626851082
72,1.4382512667922192
73,11.615684367340087
74,1.4009543630869903
75,9.397124666937344
76,-43.50201376619148
77,1.3184582268826233
78,1.262252826258186
79,3.3754282989975315
80,1.0196759919655929
81,1.3676978868383376
82,5.871865244506216
83,-19.27927616074578
84,1.2593837138815525
85,-3.0417712917791713
86,0.7935608081956314
87,7.981177922753001
88,1.2838911631162542
89,1.8695710872318467
90,2.0000292733187544
91,0.5781891506136569
92,1.730227520314543
93,-53.31379108566327
94,-0.34263291424666825
95,-54.13666490415473
96,0.5369629309865226
97,1.5615189361260902
98,7.978750836813808
99,0.5864182585438121
100,2.213778753445775
