epoch,disc_loss,gen_loss,val_disc_loss,val_gen_loss
0,1.4186863899230957,0.6562041640281677,NA,NA
1,1.401706337928772,0.6454311609268188,NA,NA
2,1.0156258344650269,1.8929482698440552,NA,NA
3,0.428149938583374,1.3746123313903809,NA,NA
4,0.051555223762989044,3.447641372680664,NA,NA
5,0.12749198079109192,3.4324121475219727,NA,NA
6,0.07108036428689957,4.282737731933594,NA,NA
7,0.03457523137331009,4.928997993469238,NA,NA
8,0.10003180801868439,5.3049397468566895,NA,NA
9,0.017384380102157593,5.1918439865112305,NA,NA
10,0.011367707513272762,5.720911979675293,NA,NA
11,0.007875282317399979,7.709425449371338,NA,NA
12,0.0066825952380895615,7.221233367919922,NA,NA
13,0.005894976202398539,7.247035980224609,NA,NA
14,0.005224814172834158,7.288347244262695,NA,NA
15,0.004694357980042696,7.33751106262207,NA,NA
16,0.004210862796753645,7.366168022155762,NA,NA
17,0.00377251161262393,7.398632049560547,NA,NA
18,0.0034245348069816828,7.416591167449951,NA,NA
19,0.0031248312443494797,7.45143985748291,NA,NA
20,0.0028182263486087322,7.452735900878906,NA,NA
21,0.0025878818705677986,7.463399887084961,NA,NA
22,0.002353410003706813,7.48657751083374,NA,NA
23,0.002201786730438471,7.4609293937683105,NA,NA
24,0.0020606599282473326,7.45839786529541,NA,NA
25,0.002134129870682955,7.237670421600342,NA,NA
26,0.0021753304172307253,7.0563249588012695,NA,NA
27,0.0022410769015550613,6.900086879730225,NA,NA
28,0.0023195487447082996,6.7572221755981445,NA,NA
29,0.0023735598661005497,6.639412879943848,NA,NA
30,0.002426653169095516,6.535912036895752,NA,NA
31,0.10935602337121964,6.482895374298096,NA,NA
32,0.002534778555855155,6.380846977233887,NA,NA
33,0.002515386790037155,6.355592727661133,NA,NA
34,0.21310922503471375,6.4036149978637695,NA,NA
35,0.002452653832733631,6.320219039916992,NA,NA
36,0.1060563176870346,6.348000526428223,NA,NA
37,0.002411557361483574,6.283931732177734,NA,NA
38,0.10544754564762115,6.3086466789245605,NA,NA
39,0.002331581199541688,6.288506507873535,NA,NA
40,0.0022643867414444685,6.297598838806152,NA,NA
41,0.0022882591001689434,6.273107051849365,NA,NA
42,0.0022300302516669035,6.28203010559082,NA,NA
43,0.0023152795620262623,6.235487937927246,NA,NA
44,0.002395571442320943,6.188393592834473,NA,NA
45,0.0024231800343841314,6.161433219909668,NA,NA
46,0.005351291969418526,5.317188262939453,NA,NA
47,6.182816982269287,0.002541679423302412,NA,NA
48,1.2350369691848755,0.6691741943359375,NA,NA
49,1.4410200119018555,0.709407389163971,NA,NA
50,1.3421947956085205,0.8122270107269287,NA,NA
51,1.3591097593307495,0.6760637760162354,NA,NA
52,0.21310091018676758,4.078688621520996,NA,NA
53,0.2752504348754883,4.525521755218506,NA,NA
54,0.16532021760940552,2.5090255737304688,NA,NA
55,0.19773104786872864,3.30121111869812,NA,NA
56,0.18048733472824097,3.4516048431396484,NA,NA
57,0.10428669303655624,3.673372745513916,NA,NA
58,0.11125490069389343,4.1600494384765625,NA,NA
59,1.687609314918518,1.3331236839294434,NA,NA
60,1.4154398441314697,0.6907048225402832,NA,NA
61,1.3822628259658813,0.7197771668434143,NA,NA
62,1.3841135501861572,0.7013157606124878,NA,NA
63,1.395889163017273,0.6817667484283447,NA,NA
64,1.3930450677871704,0.6883188486099243,NA,NA
65,1.3900370597839355,0.6917785406112671,NA,NA
66,1.3895819187164307,0.6946319341659546,NA,NA
67,1.3884103298187256,0.6945823431015015,NA,NA
68,1.3883287906646729,0.693838357925415,NA,NA
69,1.3883905410766602,0.6934051513671875,NA,NA
70,1.3875041007995605,0.6938736438751221,NA,NA
71,1.38774573802948,0.6934758424758911,NA,NA
72,1.3875668048858643,0.6934564709663391,NA,NA
73,1.3871324062347412,0.6937596201896667,NA,NA
74,1.3872324228286743,0.693359911441803,NA,NA
75,1.3876190185546875,0.6937716007232666,NA,NA
76,1.3869175910949707,0.6935255527496338,NA,NA
77,1.3871476650238037,0.6932992339134216,NA,NA
78,1.387162685394287,0.6924951076507568,NA,NA
79,1.387526273727417,0.6936594843864441,NA,NA
80,1.386898159980774,0.6955569386482239,NA,NA
81,1.3814009428024292,0.6871035099029541,NA,NA
82,1.3853493928909302,0.6978224515914917,NA,NA
83,1.3911385536193848,0.6869800686836243,NA,NA
84,1.3894288539886475,0.6952275633811951,NA,NA
85,1.387857437133789,0.6923446655273438,NA,NA
86,1.3896617889404297,0.6953016519546509,NA,NA
87,1.3888124227523804,0.6932932138442993,NA,NA
88,1.385983943939209,0.6932995915412903,NA,NA
89,1.3787771463394165,0.6972671151161194,NA,NA
90,1.3838434219360352,0.692084550857544,NA,NA
91,1.386094570159912,0.6945178508758545,NA,NA
92,1.3829164505004883,0.6961017847061157,NA,NA
93,1.3822227716445923,0.6926466226577759,NA,NA
94,1.3892056941986084,0.6964249610900879,NA,NA
95,1.3867301940917969,0.6920754909515381,NA,NA
96,1.3874027729034424,0.6959653496742249,NA,NA
97,1.397619366645813,0.6486916542053223,NA,NA
98,1.3784762620925903,0.6991996169090271,NA,NA
99,1.391049861907959,0.688255786895752,NA,NA
