epoch,sample_q_score
1,0.0
2,1.929383214166601
3,1.0412109537927268
4,-53.638838330096554
5,1.1790551104033806
6,5.641098201706609
7,0.9219421279027575
8,9.467422731015835
9,1.8010592236719518
10,-57.69218881788548
11,1.0279030642846279
12,87.45308416907143
13,35.368355517757976
14,36.1625520142664
15,2.6136170595290737
16,17.53739322214115
17,3.0336459836530416
18,1.0060519835708317
19,95.10014877431506
20,114.37801296122538
21,1.8921519057517973
22,3.359184750515022
23,39.397246325374425
24,131.00926336368622
25,57.81259540123271
26,2.486013878468751
27,74.65624799955273
28,102.40422489961887
29,1.8969581154401922
30,-49.241455305090504
31,3.652980021050702
32,-41.75388253402797
33,46.846319856122825
34,1.8714535078077263
35,2.9663723173198093
36,2.4820677099976693
37,0.0
38,1.66902095536292
39,0.4364338742192168
40,1.4546287719976165
41,2.0914797050426843
42,1.2098015762924395
43,1.137023802765322
44,1.1895989913801184
45,0.8553051641879615
46,1.6465242971943557
47,0.9423940208236101
48,0.969320545828337
49,14.650675449906002
50,0.6681594328269697
51,1.401097451006416
52,1.3438242979096222
53,0.9201582869264633
54,1.0800515412617406
55,1.5471839219119856
56,0.7265749496047924
57,-79.36313016650868
58,0.1675377018751342
59,0.9002628674191976
60,0.9484097326991909
61,0.42027076577886363
62,0.912679546629969
63,0.35441494740483265
64,4.193493517681792
65,1.4978359644639274
66,11.41686308513478
67,1.986502991706852
68,4.341879025548188
69,1.221649668113702
70,46.961273786548595
71,-72.2160353605213
72,-13.57837126774113
73,0.4335853174982485
74,95.04782132007655
75,1.4271339648782577
76,-0.8049185433328303
77,-10.613183518028324
78,190.2098614048398
79,3.513090769623104
80,-33.677459400024944
81,-8.913734751163556
82,-0.26175412067895776
83,0.7085887868922828
84,0.48475875924678424
85,0.8887517756944372
86,3.5776579206218404
87,1.5222454355774453
88,1.0627510087173757
89,1.7704176146966875
90,-0.15109412242707265
91,-56.2472568167389
92,1.0873047089580408
93,38.06175265170276
94,1.2801394139989015
95,0.22557293610287568
96,1.3308830070308608
97,0.45522988740349346
98,0.5901818043484578
99,0.595033485310711
100,0.14933263467738456
