epoch,sample_q_score
1,3.815251376693594
2,1.3977108973159598
3,-38.08953018013883
4,0.3520278797832955
5,-0.052574691315787285
6,0.2082206737783675
7,0.0
8,0.33136108804464987
9,-0.257514518429849
10,1.0239003100665465
11,-163.10175952054516
12,-140.47954341225562
13,8.6428443665467
14,7.465289356260135
15,6.763632894852784
16,4.625048124806378
17,5.955834157627406
18,0.9493401307343887
19,28.10448470912084
20,10.55767412426385
21,22.146025134849438
22,25.993924083022705
23,63.54949037507116
24,4.466908877375114
25,5.2686706996824775
26,-153.56166877760958
27,0.0
28,2.6616691221725723
29,17.247187662452564
30,28.219881782656554
31,78.20858441939775
32,18.778717970757917
33,136.932168964514
34,140.78324311060857
35,0.6161391862015171
36,-106.08171688076267
37,-135.17311616880107
38,-23.933752293472633
39,575.8870075362948
40,328.18756324196306
41,379.2678874329681
42,85.38341199212479
43,-22.464470411772812
44,398.2936239805073
45,31.673817299639595
46,567.925241622102
47,0.0
48,-8.450047961433517
49,76.68082140283929
50,7.647507580417226
51,12.573297530994532
52,0.0
53,4.2805539419986385
54,383.1219341820071
55,76.32943630392252
56,9.621455781725905
57,17.659892391014008
58,203.53662237311156
59,2.783137321191111
60,282.73705672103125
61,291.5050731111308
62,0.0
63,1013.3001411617935
64,-93.9261354943772
65,65.26873574769425
66,384.81691724506436
67,135.4599155869849
68,0.1882450494009076
69,-0.8021701048339119
70,0.7317698401978605
71,1.1474511964767948
72,-0.07240924504876955
73,4.050649612718703
74,3.182482554861976
75,4.374906725038721
76,31.64833736635725
77,0.15726645542256637
78,64.03796531705098
79,119.53991184217425
80,121.06080428335908
81,210.8486830930551
82,32.71860631110742
83,3.443781126328018
84,36.73810958284877
85,273.1904024444912
86,1.2362001294451006
87,60.86866967792688
88,14.786742178475558
89,38.95807687197873
90,0.5012845056078958
91,0.12900055485369988
92,-0.02507886667649728
93,0.5517793303404073
94,0.3476775532538841
95,1.2099905342594315
96,0.8190910716592334
97,131.7823641880394
98,14.938367480893652
99,39.31557985932412
100,206.7622851637897
