epoch,disc_loss,gen_loss,val_disc_loss,val_gen_loss
0,1.9347938299179077,0.42399072647094727,NA,NA
1,1.3469151258468628,0.8237279653549194,NA,NA
2,1.241377353668213,1.0695220232009888,NA,NA
3,1.4739513397216797,0.8016949892044067,NA,NA
4,1.4654396772384644,0.7804425954818726,NA,NA
5,0.4706112742424011,2.914900779724121,NA,NA
6,0.4119665324687958,4.630236625671387,NA,NA
7,0.4808618128299713,3.157447338104248,NA,NA
8,0.6412818431854248,2.8152718544006348,NA,NA
9,0.8116861581802368,2.0931172370910645,NA,NA
10,0.8178600072860718,1.5548217296600342,NA,NA
11,1.081803798675537,1.3319859504699707,NA,NA
12,1.0609679222106934,1.2101937532424927,NA,NA
13,1.1741576194763184,1.1982557773590088,NA,NA
14,1.1080909967422485,1.4730956554412842,NA,NA
15,0.6190137267112732,2.0933609008789062,NA,NA
16,0.6315462589263916,4.269306182861328,NA,NA
17,0.4657971262931824,5.624898910522461,NA,NA
18,0.3321933448314667,6.1065168380737305,NA,NA
19,0.32992857694625854,6.348528861999512,NA,NA
20,0.33035942912101746,6.2259440422058105,NA,NA
21,0.3291538655757904,6.794102191925049,NA,NA
22,0.32927405834198,6.458247661590576,NA,NA
23,0.3306582272052765,6.353873252868652,NA,NA
24,0.3325284421443939,6.1529130935668945,NA,NA
25,0.3310534358024597,6.392459869384766,NA,NA
26,0.3312864601612091,5.9226579666137695,NA,NA
27,0.43382519483566284,4.416803359985352,NA,NA
28,0.4113406836986542,4.672387599945068,NA,NA
29,0.9207333326339722,3.3017196655273438,NA,NA
30,1.348537564277649,1.058918833732605,NA,NA
31,1.4811278581619263,0.7845684289932251,NA,NA
32,1.4163748025894165,0.8033727407455444,NA,NA
33,1.4469759464263916,0.8303012847900391,NA,NA
34,1.4513357877731323,0.7608399987220764,NA,NA
35,1.288604974746704,1.0038621425628662,NA,NA
36,1.3390319347381592,0.9001086950302124,NA,NA
37,1.2554173469543457,1.0782779455184937,NA,NA
38,1.4211511611938477,0.8547143340110779,NA,NA
39,1.3371264934539795,0.8063801527023315,NA,NA
40,1.3756788969039917,0.8899296522140503,NA,NA
41,1.243453860282898,0.9969828128814697,NA,NA
42,1.32521390914917,0.9285258054733276,NA,NA
43,1.33231520652771,0.8334057331085205,NA,NA
44,1.3148748874664307,0.8274114727973938,NA,NA
45,1.2599377632141113,0.9550125002861023,NA,NA
46,1.4554656744003296,0.7856380939483643,NA,NA
47,1.3883037567138672,0.813653826713562,NA,NA
48,1.3042360544204712,0.8979552984237671,NA,NA
49,1.422738790512085,0.6636298894882202,NA,NA
50,1.240588665008545,1.1102296113967896,NA,NA
51,1.3612024784088135,0.9664919376373291,NA,NA
52,1.3207792043685913,0.7952728271484375,NA,NA
53,1.3964860439300537,0.8653090000152588,NA,NA
54,1.3070273399353027,1.023284912109375,NA,NA
55,1.5237278938293457,0.5802954435348511,NA,NA
56,1.3065898418426514,0.7701634764671326,NA,NA
57,1.3606932163238525,0.7625716924667358,NA,NA
58,1.2906135320663452,0.9311213493347168,NA,NA
59,1.273047685623169,1.0815849304199219,NA,NA
60,1.376633882522583,0.822786808013916,NA,NA
61,1.3928478956222534,0.8093107342720032,NA,NA
62,1.3917138576507568,0.7978413701057434,NA,NA
63,1.4462729692459106,0.7660533785820007,NA,NA
64,1.4690393209457397,0.7478757500648499,NA,NA
65,1.4594013690948486,0.7409130334854126,NA,NA
66,1.3839653730392456,0.7310721278190613,NA,NA
67,1.3694756031036377,0.7440844774246216,NA,NA
68,1.332733392715454,0.863289475440979,NA,NA
69,1.3898944854736328,0.6375812292098999,NA,NA
70,1.2318685054779053,0.8573316335678101,NA,NA
71,1.4594604969024658,0.6673084497451782,NA,NA
72,1.1028470993041992,1.3840984106063843,NA,NA
73,1.2564911842346191,1.008289098739624,NA,NA
74,1.1617945432662964,1.3446044921875,NA,NA
75,1.0646674633026123,1.982400894165039,NA,NA
76,1.3916041851043701,0.830435037612915,NA,NA
77,1.1460504531860352,1.2360990047454834,NA,NA
78,0.8263927698135376,2.7517499923706055,NA,NA
79,0.9553492069244385,1.5251370668411255,NA,NA
80,1.0022728443145752,1.521198034286499,NA,NA
81,1.397727370262146,1.808561086654663,NA,NA
82,1.0520607233047485,1.3114032745361328,NA,NA
83,1.2736257314682007,0.8883944749832153,NA,NA
84,0.9365510940551758,1.25093674659729,NA,NA
85,1.6155989170074463,2.172450304031372,NA,NA
86,0.9977401494979858,2.6829850673675537,NA,NA
87,1.0595307350158691,1.5548298358917236,NA,NA
88,1.1058942079544067,2.4520912170410156,NA,NA
89,0.9706155061721802,2.1468992233276367,NA,NA
90,0.9148452281951904,2.873286247253418,NA,NA
91,0.8428306579589844,2.5851731300354004,NA,NA
92,1.0612101554870605,2.43574857711792,NA,NA
93,0.8969133496284485,2.656294107437134,NA,NA
94,0.8681961894035339,2.9229178428649902,NA,NA
95,0.7074155807495117,3.696207046508789,NA,NA
96,0.8191053867340088,2.965268611907959,NA,NA
97,0.6510648727416992,3.4591591358184814,NA,NA
98,0.7538753151893616,4.402735710144043,NA,NA
99,0.7812492847442627,3.706801176071167,NA,NA
