epoch,disc_loss,gen_loss,val_disc_loss,val_gen_loss
0,6.065507888793945,0.3295169472694397,NA,NA
1,7.062514781951904,0.371316134929657,NA,NA
2,5.096128940582275,0.5632851123809814,NA,NA
3,4.56452751159668,0.7026107311248779,NA,NA
4,5.816147327423096,0.8296152353286743,NA,NA
5,8.094098091125488,3.630556344985962,NA,NA
6,10.922178268432617,5.696834564208984,NA,NA
7,27.31941032409668,5.891148567199707,NA,NA
8,15.813153266906738,1.3018743991851807,NA,NA
9,41.3896598815918,0.9024593234062195,NA,NA
10,25.797527313232422,0.55181884765625,NA,NA
11,31.521625518798828,1.7249125242233276,NA,NA
12,12.424273490905762,1.1914103031158447,NA,NA
13,12.99421501159668,1.6655800342559814,NA,NA
14,13.32618236541748,2.138240337371826,NA,NA
15,9.540332794189453,0.8483248949050903,NA,NA
16,5.681524276733398,1.3132450580596924,NA,NA
17,9.471025466918945,1.682918906211853,NA,NA
18,8.427663803100586,0.8727394342422485,NA,NA
19,14.84421157836914,2.2637999057769775,NA,NA
20,14.580583572387695,4.443578720092773,NA,NA
21,9.544078826904297,3.9967076778411865,NA,NA
22,15.508766174316406,5.78273868560791,NA,NA
23,6.889453887939453,1.288602352142334,NA,NA
24,5.2281646728515625,0.6364951133728027,NA,NA
25,3.329451084136963,0.9950826168060303,NA,NA
26,4.6224517822265625,0.3285452723503113,NA,NA
27,6.149300575256348,0.5330966114997864,NA,NA
28,5.563027858734131,1.345706820487976,NA,NA
29,4.008326530456543,0.8317703604698181,NA,NA
30,5.715597152709961,0.875745415687561,NA,NA
31,4.828275203704834,0.6369346976280212,NA,NA
32,4.884148597717285,0.8217001557350159,NA,NA
33,3.734407424926758,2.152618885040283,NA,NA
34,4.872027397155762,2.4182512760162354,NA,NA
35,3.723543643951416,3.7627670764923096,NA,NA
36,4.081535816192627,1.4351308345794678,NA,NA
37,5.887290000915527,0.7364314198493958,NA,NA
38,4.88527774810791,0.9438756108283997,NA,NA
39,5.074232578277588,2.836642265319824,NA,NA
40,3.9567854404449463,1.7840142250061035,NA,NA
41,4.811687469482422,0.860571026802063,NA,NA
42,4.772397994995117,0.6424544453620911,NA,NA
43,4.459593296051025,0.9934747219085693,NA,NA
44,4.414519309997559,0.534313976764679,NA,NA
45,5.708215236663818,0.7211886644363403,NA,NA
46,5.973711967468262,0.5625176429748535,NA,NA
47,4.506653308868408,1.9981794357299805,NA,NA
48,4.391441822052002,0.6427862644195557,NA,NA
49,3.9924838542938232,2.7467427253723145,NA,NA
50,3.864759922027588,2.742762565612793,NA,NA
51,3.8416619300842285,1.0436620712280273,NA,NA
52,5.37864351272583,0.6334506273269653,NA,NA
53,3.8059301376342773,0.6525436639785767,NA,NA
54,4.339783668518066,0.6843390464782715,NA,NA
55,3.8997275829315186,0.6308645606040955,NA,NA
56,4.434538841247559,0.9343533515930176,NA,NA
57,3.926626205444336,0.5877050161361694,NA,NA
58,4.193244457244873,0.6470162868499756,NA,NA
59,4.56420373916626,2.2111928462982178,NA,NA
60,4.490269184112549,0.6448528170585632,NA,NA
61,4.153510570526123,0.7717669010162354,NA,NA
62,4.239550590515137,0.5757780075073242,NA,NA
63,4.786195278167725,0.9740258455276489,NA,NA
64,4.234796047210693,1.4995615482330322,NA,NA
65,4.379924297332764,0.6878795623779297,NA,NA
66,4.26387882232666,2.7864012718200684,NA,NA
67,4.320199966430664,0.6885063648223877,NA,NA
68,3.460376024246216,3.0089797973632812,NA,NA
69,4.48980712890625,0.7597928047180176,NA,NA
70,4.138712406158447,0.6288367509841919,NA,NA
71,4.620901107788086,0.7995669841766357,NA,NA
72,4.256016731262207,1.6284351348876953,NA,NA
73,4.552654266357422,0.7215102910995483,NA,NA
74,4.648191452026367,0.6479036808013916,NA,NA
75,4.487008571624756,0.6450061202049255,NA,NA
76,4.607706069946289,0.5176556706428528,NA,NA
77,4.49035120010376,0.7171841859817505,NA,NA
78,4.303318023681641,1.391992211341858,NA,NA
79,4.507245063781738,1.2114803791046143,NA,NA
80,4.348240375518799,0.5702196955680847,NA,NA
81,3.94071364402771,1.3063223361968994,NA,NA
82,4.552627086639404,0.7103277444839478,NA,NA
83,4.157220840454102,2.240858554840088,NA,NA
84,4.300589561462402,0.5599758625030518,NA,NA
85,4.136794090270996,1.4203789234161377,NA,NA
86,4.522784233093262,0.7615720629692078,NA,NA
87,4.168361663818359,1.8436388969421387,NA,NA
88,4.25803804397583,0.80292809009552,NA,NA
89,3.7122292518615723,2.1922614574432373,NA,NA
90,4.315505027770996,2.0507314205169678,NA,NA
91,4.123476982116699,0.8656491041183472,NA,NA
92,4.662319660186768,0.5832345485687256,NA,NA
93,4.0384440422058105,1.7513139247894287,NA,NA
94,3.9416708946228027,0.6274884939193726,NA,NA
95,4.354328632354736,0.5624184012413025,NA,NA
96,3.8155417442321777,0.7888694405555725,NA,NA
97,4.3936686515808105,0.9287819862365723,NA,NA
98,4.359280109405518,0.5171680450439453,NA,NA
99,4.506280899047852,0.6901849508285522,NA,NA
